Date;Open;High;Low;Close;Adj Close;Volume
26/11/2013;18718571;19147858;18714287;19049999;16700975;401382800
27/11/2013;19153929;19500000;19049999;19498571;17094231;363448400
29/11/2013;19624287;19940357;19564644;19859644;17410784;318127600
02/12/2013;19928572;20154642;19672144;19686787;17259241;472544800
03/12/2013;19939285;20227858;19917143;20225714;17731718;450968000
04/12/2013;20196428;20328215;20029285;20178572;17690384;377809600
05/12/2013;20451786;20540714;20228930;20282143;17781185;447580000
06/12/2013;20206785;20241072;19984644;20000713;17534456;344352400
09/12/2013;20032143;20342142;20032143;20229643;17735155;320493600
10/12/2013;20127857;20281429;20042856;20198214;17707605;278269600
11/12/2013;20250000;20391787;19988930;20048571;17576412;359718800
12/12/2013;20076429;20190714;20001072;20019285;17550732;262290000
13/12/2013;20101786;20102858;19773930;19801071;17359436;332822000
16/12/2013;19822144;20094286;19821787;19910713;17455557;282592800
17/12/2013;19850357;19980000;19763571;19821072;17376959;229902400
18/12/2013;19632143;19694643;19242857;19670357;17244837;565863200
19/12/2013;19625000;19642857;19418928;19445000;17047268;320308800
20/12/2013;19479643;19700357;19457857;19607857;17190041;436413600
23/12/2013;20285713;20382856;20098572;20360357;17849749;501306400
24/12/2013;20353214;20424286;20215357;20273930;17773981;167554800
26/12/2013;20289286;20339287;20120714;20139286;17655943;204008000
27/12/2013;20136429;20157499;19982143;20003214;17536648;225884400
30/12/2013;19909286;20003214;19725714;19804285;17362251;253629600
31/12/2013;19791786;20045713;19785713;20036428;17565762;223084400
02/01/2014;19845715;19893929;19715000;19754642;17318729;234684800
03/01/2014;19745001;19775000;19301071;19320715;16938307;392467600
06/01/2014;19194643;19528570;19057142;19426071;17030676;412610800
07/01/2014;19440001;19498571;19211430;19287144;16908886;317209200
08/01/2014;19243214;19484285;19238930;19409286;17015955;258529600
09/01/2014;19528570;19530714;19119642;19161428;16798662;279148800
10/01/2014;19279642;19314285;18968214;19033571;16686573;304976000
13/01/2014;18925358;19375000;18924286;19133215;16773926;378492800
14/01/2014;19222143;19526072;19202143;19513929;17107700;332561600
15/01/2014;19768572;20007143;19702143;19905714;17451176;391638800
16/01/2014;19817858;19887501;19702856;19794643;17353798;229278000
17/01/2014;19695715;19716785;19282143;19309643;16928602;426739600
21/01/2014;19321072;19645357;19300714;19609644;17191608;328526800
22/01/2014;19675358;19903214;19564644;19696787;17268003;379985200
23/01/2014;19640715;19875000;19457500;19863571;17414225;403239200
24/01/2014;19785713;19843571;19455357;19502501;17097675;429354800
27/01/2014;19645357;19814285;19491072;19660713;17236374;554878800
28/01/2014;18170000;18392857;17931070;18089287;15858727;1065523200
29/01/2014;17998215;18120358;17807858;17883928;15678690;502810000
30/01/2014;17947857;18089287;17739286;17849285;15648317;678501600
31/01/2014;17684999;17911785;17626785;17878571;15673991;464797200
03/02/2014;17950357;18133215;17832144;17911785;15703110;401464000
04/02/2014;18066071;18195000;17955713;18171070;15930424;376681200
05/02/2014;18091429;18402857;18080357;18306786;16049406;328344800
06/02/2014;18216429;18339287;18136070;18303928;16142954;257765200
07/02/2014;18620714;18676071;18477858;18559999;16368797;370280400
10/02/2014;18523571;18999643;18500000;18892500;16662035;345559200
11/02/2014;18950357;19205357;18910713;19141430;16881580;282256800
12/02/2014;19176786;19270000;19044287;19139999;16880314;308100800
13/02/2014;19094999;19458929;19078571;19443930;17148371;307398000
14/02/2014;19373928;19499287;19328930;19428213;17134504;272924400
18/02/2014;19500000;19685356;19486071;19499643;17197506;260251600
19/02/2014;19455357;19531786;19083929;19191786;16925991;313768000
20/02/2014;19035357;19178572;18892857;18969643;16730074;305858000
21/02/2014;19028214;19091785;18735714;18758928;16544235;278784800
24/02/2014;18683929;18925714;18657858;18841070;16616682;288909600
25/02/2014;18906429;18913214;18607143;18645000;16443756;231952000
26/02/2014;18700357;18750000;18414286;18476786;16295404;276217200
27/02/2014;18469286;18885000;18430357;18845358;16620461;301882000
28/02/2014;18895714;19026787;18647142;18794287;16575424;371968800
03/03/2014;18693571;18951786;18671785;18848572;16623299;238781200
04/03/2014;18964287;19022858;18848928;18972857;16732908;259140000
05/03/2014;18961430;19098213;18897499;19012857;16768183;200062800
06/03/2014;19028214;19087143;18860714;18955357;16717474;185488800
07/03/2014;18967501;18999287;18787500;18944286;16707710;220729600
10/03/2014;18870001;19047501;18869286;18961430;16722830;178584000
11/03/2014;19123215;19240713;19021070;19146070;16885674;279224400
12/03/2014;19089643;19191071;19000000;19164642;16902050;199326400
13/03/2014;19194286;19273571;18898571;18951786;16714323;257742800
14/03/2014;18885357;18960358;18678572;18738930;16526596;237199200
17/03/2014;18846430;18927500;18780357;18812143;16591169;199544800
18/03/2014;18782143;18998928;18757143;18978571;16737951;209647200
19/03/2014;19009287;19151428;18892857;18973572;16733538;224756000
20/03/2014;18924643;19023930;18833929;18882143;16652906;208398400
21/03/2014;18997499;19062500;18797501;19031071;16784246;374046400
24/03/2014;19229286;19303572;19109285;19256786;16983318;355700800
25/03/2014;19339287;19491072;19271070;19463928;17165997;282293200
26/03/2014;19518572;19607143;19245001;19277857;17001904;299768000
27/03/2014;19286428;19339287;19111429;19195000;16928823;222031600
28/03/2014;19225714;19247856;19080357;19173571;16909927;200564000
31/03/2014;19258215;19314644;19140356;19169287;16906147;168669200
01/04/2014;19205713;19352501;19170357;19344643;17060802;200760000
02/04/2014;19370714;19410000;19295000;19376785;17089149;180420800
03/04/2014;19335358;19375000;19201429;19242500;16970716;162344000
04/04/2014;19278929;19285713;18949286;18993570;16751181;275251200
07/04/2014;18857857;18960714;18638929;18695356;16488173;289850400
08/04/2014;18756786;18790001;18525000;18694286;16487226;243888400
09/04/2014;18665714;18946072;18643572;18940001;16703930;206169600
10/04/2014;18952856;19008572;18684643;18695715;16488489;239652000
11/04/2014;18535713;18672501;18469286;18557501;16366590;271717600
14/04/2014;18639286;18648571;18471786;18631430;16431787;205674000
15/04/2014;18581072;18629999;18261786;18498571;16314619;266490000
16/04/2014;18501785;18610357;18362143;18536072;16347687;214765600
17/04/2014;18571428;18848572;18542856;18747856;16534473;284334400
21/04/2014;18762142;19004999;18712856;18970358;16730700;182548800
22/04/2014;18868214;18993929;18803572;18989286;16747398;202563200
23/04/2014;18895000;18968929;18730356;18741072;16528488;394940000
24/04/2014;20293215;20357143;20026072;20277500;17883528;759911600
25/04/2014;20161785;20428213;20141430;20426430;18014874;390275200
28/04/2014;20457144;21276787;20448214;21217501;18712547;669485600
29/04/2014;21205000;21285000;21053928;21154642;18657114;337377600
30/04/2014;21165714;21408215;21064285;21074642;18586552;456640800
01/05/2014;21142857;21242857;20941429;21124287;18630335;244048000
02/05/2014;21155001;21221430;21061071;21163570;18664984;191514400
05/05/2014;21076429;21464287;21071428;21462856;18928936;287067200
06/05/2014;21492857;21586071;21228930;21228930;18722626;374564400
07/05/2014;21258928;21331785;20990356;21154642;18657114;282864400
08/05/2014;21008928;21228930;20942858;20999643;18623850;230297200
09/05/2014;20876429;20937500;20726070;20912144;18546253;291597600
12/05/2014;20981787;21202143;20978571;21172501;18777149;213208800
13/05/2014;21142857;21233570;21096430;21205713;18806612;159737200
14/05/2014;21158215;21335714;21133572;21209642;18810097;166404000
15/05/2014;21239286;21307142;21001429;21029285;18650141;230846000
16/05/2014;21022499;21340357;20907143;21339643;18925385;276256400
19/05/2014;21351786;21690357;21333214;21592501;19149641;317755200
20/05/2014;21589643;21657143;21454643;21596786;19153439;234836000
21/05/2014;21565357;21667856;21502144;21653929;19204117;196859600
22/05/2014;21664286;21780357;21575001;21688213;19234522;200760000
23/05/2014;21687500;21954643;21659643;21933214;19451807;232209600
27/05/2014;21995714;22352142;21986786;22343929;19816055;348866000
28/05/2014;22357857;22493929;22277857;22286072;19764738;315481600
29/05/2014;22423214;22745358;22420357;22692142;20124874;376474000
30/05/2014;22785000;23006071;22460714;22607143;20049490;564020800
02/06/2014;22641430;22672501;22232143;22451786;19911709;369350800
03/06/2014;22445000;22812143;22437500;22769285;20193289;292709200
04/06/2014;22765715;23138929;22718214;23029285;20423876;335482000
05/06/2014;23078571;23191786;22950357;23119642;20504011;303805600
06/06/2014;23210714;23259287;23016787;23056070;20447626;349938400
09/06/2014;23174999;23469999;22937500;23424999;20774817;301660000
10/06/2014;23682501;23762501;23392500;23562500;20896759;251108000
11/06/2014;23532499;23690001;23367500;23465000;20810291;182724000
12/06/2014;23510000;23530001;22975000;23072500;20462198;218996000
13/06/2014;23049999;23110001;22719999;22820000;20238260;218100000
16/06/2014;22877501;23187500;22862499;23049999;20442242;142244000
17/06/2014;23077499;23174999;22950001;23020000;20415636;118904000
18/06/2014;23067499;23072500;22837500;23045000;20437807;134056000
19/06/2014;23072500;23075001;22834999;22965000;20366859;142112000
20/06/2014;22962500;23137501;22725000;22727501;20156223;403592000
23/06/2014;22830000;22905001;22650000;22707500;20138494;174776000
24/06/2014;22687500;22934999;22547501;22570000;20016546;156144000
25/06/2014;22552500;22674999;22412500;22590000;20034283;147476000
26/06/2014;22592501;22762501;22450001;22725000;20154013;130516000
27/06/2014;22705000;23000000;22692499;22995001;20393463;256116000
30/06/2014;23025000;23432501;23022499;23232500;20604095;197929200
01/07/2014;23379999;23517500;23282499;23379999;20734911;152892000
02/07/2014;23467501;23514999;23272499;23370001;20726038;113860000
03/07/2014;23417500;23525000;23299999;23507500;20847982;91567200
07/07/2014;23535000;23997499;23525000;23992500;21278114;225872000
08/07/2014;24067499;24200001;23480000;23837500;21140648;260888000
09/07/2014;23860001;23987499;23690001;23847500;21149515;145744000
10/07/2014;23440001;23887501;23379999;23760000;21071918;158744000
11/07/2014;23840000;23972500;23715000;23805000;21111828;136072000
14/07/2014;23965000;24222500;23912500;24112499;21384537;171240000
15/07/2014;24200001;24212500;23757500;23830000;21133991;181911600
16/07/2014;24242500;24275000;23684999;23695000;21014275;213585200
17/07/2014;23757500;23820000;23142500;23272499;20639568;229192000
18/07/2014;23405001;23684999;23254999;23607500;20936668;199952000
21/07/2014;23747499;23750000;23430000;23485001;20828028;156316000
22/07/2014;23670000;23722500;23530001;23680000;21000969;220788000
23/07/2014;23855000;24469999;23792500;24297501;21548605;371672000
24/07/2014;24260000;24330000;24105000;24257500;21513136;182916000
25/07/2014;24212500;24459999;24160000;24417500;21655033;173876000
28/07/2014;24455000;24809999;24387501;24754999;21954346;221272000
29/07/2014;24832500;24860001;24562500;24594999;21812449;172572000
30/07/2014;24610001;24674999;24417500;24537500;21761457;132040000
31/07/2014;24290001;24362499;23832500;23900000;21196079;227372000
01/08/2014;23725000;24155001;23702499;24032499;21313583;194044000
04/08/2014;24092501;24145000;23792500;23897499;21193859;159832000
05/08/2014;23840000;23920000;23590000;23780001;21089655;223732000
06/08/2014;23687500;23870001;23677500;23740000;21054178;154232000
07/08/2014;23732500;23987499;23525000;23620001;21051958;186844000
08/08/2014;23565001;23705000;23320000;23684999;21109880;167460000
11/08/2014;23817499;24020000;23709999;23997499;21388407;146340000
12/08/2014;24010000;24219999;23902500;23992500;21383955;135180000
13/08/2014;24037500;24309999;24010000;24309999;21666935;127664000
14/08/2014;24332500;24392500;24200001;24375000;21724869;112464000
15/08/2014;24475000;24547501;24215000;24495001;21831816;195804000
18/08/2014;24622499;24842501;24495001;24790001;22094746;190288000
19/08/2014;24852501;25170000;24830000;25132500;22400003;277596000
20/08/2014;25110001;25272499;24987499;25142500;22408924;210796000
21/08/2014;25142500;25235001;25027500;25145000;22411148;133912000
22/08/2014;25072500;25367500;25047501;25330000;22576038;176736000
25/08/2014;25447500;25542500;25320000;25385000;22625053;161080000
26/08/2014;25355000;25375000;25215000;25222500;22480215;132608000
27/08/2014;25254999;25642500;25174999;25532499;22756519;209476000
28/08/2014;25397499;25695000;25389999;25562500;22783258;273840000
29/08/2014;25715000;25725000;25549999;25625000;22838959;178380000
02/09/2014;25764999;25934999;25680000;25825001;23017216;214256000
03/09/2014;25775000;25799999;24645000;24735001;22045732;501684000
04/09/2014;24712500;25022499;24447500;24530001;21863014;342872000
05/09/2014;24700001;24847500;24577499;24742500;22052412;233828000
08/09/2014;24825001;24827499;24512501;24590000;21916489;185426800
09/09/2014;24770000;25770000;24035000;24497499;21834049;759385200
10/09/2014;24502501;25277500;24440001;25250000;22504738;403478400
11/09/2014;25102501;25360001;24905001;25357500;22600550;249412400
12/09/2014;25302500;25547501;25270000;25415001;22651791;250504400
15/09/2014;25702499;25762501;25360001;25407499;22645109;245266000
16/09/2014;24950001;25315001;24722500;25215000;22473543;267632400
17/09/2014;25317499;25450001;25147499;25395000;22633970;243706000
18/09/2014;25482500;25587500;25389999;25447500;22680763;149197600
19/09/2014;25572500;25587500;25125000;25240000;22495819;283609600
22/09/2014;25450001;25535000;25145000;25264999;22518101;211153600
23/09/2014;25150000;25735001;25135000;25660000;22870157;253608800
24/09/2014;25540001;25712500;25299999;25437500;22671843;240687200
25/09/2014;25127501;25177500;24430000;24467501;21807310;400368000
26/09/2014;24632500;25187500;24600000;25187500;22449024;249482000
29/09/2014;24662500;25110001;24657499;25027500;22306419;199065200
30/09/2014;25202499;25385000;25132500;25187500;22449024;221056400
01/10/2014;25147499;25172501;24674999;24795000;22099205;205965200
02/10/2014;24817499;25055000;24510000;24975000;22259628;191031200
03/10/2014;24860001;25052500;24760000;24905001;22197239;173878400
06/10/2014;24987499;25162500;24855000;24905001;22197239;148204800
07/10/2014;24857500;25030001;24682501;24687500;22003391;168376800
08/10/2014;24690001;25277500;24577499;25200001;22460173;229618800
09/10/2014;25385000;25594999;25152500;25254999;22509186;309506000
10/10/2014;25172501;25507500;25075001;25182501;22444571;265326400
13/10/2014;25332500;25445000;24952499;24952499;22239580;214333600
14/10/2014;25097500;25129999;24642500;24687500;22003391;254754400
